Cluster ID,confidence_score,﻿Id,id_2,Source,Account_Name,Billing,Industry,canonical_Id,canonical_id_2,canonical_Source,canonical_Account_Name,canonical_Billing,canonical_Industry
94,0.004774015,258,259 LW, LW,"Wal-Mart Stores, Inc.",Arkansas,Services,b'258',b'259 lw',b'lw',"b'wal-mart stores, inc.'",b'arkansas',b'services'
95,0.018884173,259,260 LW, LW,Wells Fargo & Company,California,Financial,b'259',b'260 lw',b'lw',b'wells fargo & company',b'california',b'financial'
1017,,260,261 LW, LW,Western Digital Corporation,California,Technology,,,,,,
1018,,261,262 LW, LW,Xcel Energy,Minnesota,Energy & Utilities,,,,,,
1019,,262,263 LW, LW,Yale-New Haven Health System,Connecticut,Healthcare Services & Facilities,,,,,,
1020,,263,264 LW, LW,YRC Freight,Kansas,Transportation,,,,,,
1021,,264,265 LW, LW,Zappos (Amazon),Nevada,Consumer Goods,,,,,,
1022,,265,1_CV,_CV,(CTS) Cognizant - India (End User),KARNATAKA,Technology,,,,,,
96,0.5159615278244019,266,2_CV,_CV,(CTS) Cognizant - Tri Zetto Group - United States (End User),CA,Healthcare,b'266',b'2_cv',b'_cv',b'(cts) cognizant - tri zetto group - united states (end user)',b'ca',b'healthcare'
96,0.5159615278244019,267,3_CV,_CV,(CTS) Cognizant - Trizetto Group - United States (End User),CO,Technology,b'266',b'2_cv',b'_cv',b'(cts) cognizant - tri zetto group - united states (end user)',b'ca',b'healthcare'
1023,,268,4_CV,_CV,(CTS) Cognizant Technology Solutions (GSI),NJ,Consulting,,,,,,
97,0.0009230797,269,5_CV,_CV,1-Net Singapore Pte Ltd - MSP,,Technology,b'269',b'5_cv',b'_cv',b'1-net singapore pte ltd - msp',b'',b'technology'
1024,,270,6_CV,_CV,1-Stop Connections,NSW,Other,,,,,,
1025,,271,7_CV,_CV,11 88 0 Internet Services AG-klicktel AG,Nordrhein-Westfalen,Banking & Insurance,,,,,,
98,0.38234442,272,8_CV,_CV,19th Judicial Circuit - State of Florida Courts,FL,Government,b'272',b'8_cv',b'_cv',b'19th judicial circuit - state of florida courts',b'fl',b'government'
1026,,273,9_CV,_CV,1st Global,TX,Banking & Insurance,,,,,,
1027,,274,10_CV,_CV,1st Source Bank,IN,Banking & Insurance,,,,,,
1028,,275,11_CV,_CV,2 Degrees Mobile,,Communications,,,,,,
1029,,276,12_CV,_CV,21 SOPS,AP,Government,,,,,,
1030,,277,13_CV,_CV,21st Century Oncology,FL,Healthcare,,,,,,
1031,,278,14_CV,_CV,24 Hour Fitness,CA,Recreation,,,,,,
1032,,279,15_CV,_CV,24 Solutions AB,ST,Technology,,,,,,
1033,,280,16_CV,_CV,24/7 Customer Private Limited,KA,Communications,,,,,,
1034,,281,17_CV,_CV,3CiME Technology Srl - Customer,BOLOGNA,Technology,,,,,,
1035,,282,18_CV,_CV,4brands Reply GmbH und Co. KG,NRW,Technology,,,,,,
1036,,283,19_CV,_CV,4sl Group,ENG,Wholesale & Retail,,,,,,
1037,,284,20_CV,_CV,68th Network Warfare Squadron - Hurlburt Field AFB,FL,Government,,,,,,
1038,,285,21_CV,_CV,735th AMS,HI,,,,,,,
1039,,286,22_CV,_CV,844th Communications Squadron/GCCS,DC,Government,,,,,,
1040,,287,23_CV,_CV,A & L Goodbody,County Dublin,Legal,,,,,,
1041,,288,24_CV,_CV,A Novo UK Ltd,Norfolk,Manufacturing,,,,,,
1042,,289,25_CV,_CV,"A-Data Technology Co., Ltd.",Taiwan,Manufacturing,,,,,,
1043,,290,26_CV,_CV,"A-dec, Inc.",OR,Healthcare,,,,,,
1044,,291,27_CV,_CV,"A-sha Foods Enterprise Co., Ltd",Taiwan,Manufacturing,,,,,,
1045,,292,28_CV,_CV,A.G. Industries Pvt. Ltd,HARYANA,Manufacturing,,,,,,
1046,,293,29_CV,_CV,"A.P. Honda Co., Ltd.",,Wholesale & Retail,,,,,,
1047,,294,30_CV,_CV,A.P. Moller-Maersk A/S,NA,Chemicals,,,,,,
1048,,295,31_CV,_CV,"A.S. Auditoria & Consulting, S.L.",Navarra,Consulting,,,,,,
1049,,296,32_CV,_CV,A&AT LLC,KS,Manufacturing,,,,,,
1050,,297,33_CV,_CV,"A&G (Asesores y Gestores, S.A.)",MD,Other,,,,,,
1051,,298,34_CV,_CV,A&L Windows,VIC,Construction,,,,,,
1052,,299,35_CV,_CV,A&M Stabtest,,Consulting,,,,,,
0,0.99121505,300,36_CV,_CV,A1 Telekom Austria AG,WIEN,Communications,b'3',b'4 lw',b'lw',b'a1 telekom austria ag',b'vienna',b'telecommunications'
1053,,301,37_CV,_CV,A2Z Online Services Pvt. Ltd ( Panchshil Group ),MAHARASHTRA,Other,,,,,,
1054,,302,38_CV,_CV,AA Ireland,County Dublin,Transportation,,,,,,
1055,,303,39_CV,_CV,AAA Life Insurance Company,MI,Banking & Insurance,,,,,,
1056,,304,40_CV,_CV,AAA North Jersey,NJ,Recreation,,,,,,
1057,,305,41_CV,_CV,"Aam, LLC",AZ,Other,,,,,,
1058,,306,42_CV,_CV,AAPT,NSW,Communications,,,,,,
1059,,307,43_CV,_CV,AASC - Agero Administration Services,MA,Transportation,,,,,,
1060,,308,44_CV,_CV,"Aavid Thermalloy, LLC",NH,Technology,,,,,,
1061,,309,45_CV,_CV,AB Lindex,VG,Other,,,,,,
1062,,310,46_CV,_CV,ABAB Accountants,NB,Banking & Insurance,,,,,,
1063,,311,47_CV,_CV,ABANS PLC,,Consulting,,,,,,
1064,,312,48_CV,_CV,ABB S.p.A.,,Manufacturing,,,,,,
1065,,313,49_CV,_CV,Abbotsford Police Department,British Columbia,Government,,,,,,
1066,,314,50_CV,_CV,Abbott BV,NH,Manufacturing,,,,,,
1067,,315,51_CV,_CV,Abbyy,CA,Technology,,,,,,
1068,,316,52_CV,_CV,ABC Finance Gmbh,NA,Banking & Insurance,,,,,,
1069,,317,53_CV,_CV,ABC Lebanon,,Consulting,,,,,,
1070,,318,54_CV,_CV,"ABC Life Insurance Co.,Ltd",Beijing,Banking & Insurance,,,,,,
1071,,319,55_CV,_CV,Abdul Latif Jameel United Finance,Mekkah,Transportation,,,,,,
1072,,320,56_CV,_CV,Aberdeen College,Aberdeenshire,Education,,,,,,
1073,,321,57_CV,_CV,Aberdeenshire Council,Aberdeenshire Council,Government,,,,,,
1074,,322,58_CV,_CV,ABG Abfallbeseitigungsges. mbH,,Utilities,,,,,,
1075,,323,59_CV,_CV,ABG FRANKFURT HOLDING,,Consulting,,,,,,
1076,,324,60_CV,_CV,Abilene Public Schools USD 435,KS,Education,,,,,,
1077,,325,61_CV,_CV,ABIN - Agência Brasileira de Inteligência,DISTRITO FEDERAL,Wholesale & Retail,,,,,,
1078,,326,62_CV,_CV,Ablynx,NA,Healthcare,,,,,,
1079,,327,63_CV,_CV,ABM Greiffenberger Antriebstechnik GmbH,,Manufacturing,,,,,,
99,0.6857820749282837,328,64_CV,_CV,ABN AMRO,NH,Other,b'328',b'64_cv',b'_cv',b'abn amro',b'nh',b'other'
99,0.6857820749282837,329,65_CV,_CV,"ABN AMRO CLEARING CHICAGO,",IL,Banking & Insurance,b'328',b'64_cv',b'_cv',b'abn amro',b'nh',b'other'
1080,,330,66_CV,_CV,ABN AMRO Hypotheken Groep B.V.,UT,Banking & Insurance,,,,,,
1081,,331,67_CV,_CV,ABN GROUP (VIC) PTY LTD,VIC,Construction,,,,,,
1082,,332,68_CV,_CV,ABP Corporation,MA,Wholesale & Retail,,,,,,
1083,,333,69_CV,_CV,ABP FOODS UK,,Agriculture,,,,,,
1084,,334,70_CV,_CV,ABRPPVM,PQ,Other,,,,,,
1085,,335,71_CV,_CV,ABS Associates Inc,IL,Technology,,,,,,
1086,,336,72_CV,_CV,Absa Vehicle Management Solutions Pty. Ltd.,Gauteng,Banking & Insurance,,,,,,
1087,,337,73_CV,_CV,ABT Holding,GE,Banking & Insurance,,,,,,
1088,,338,74_CV,_CV,Abtran,,Technology,,,,,,
1089,,339,75_CV,_CV,Abu Dhabi Chamber of Commerce and Industry,NA,Other,,,,,,
1090,,340,76_CV,_CV,Abu Dhabi Company for Onshore Oil Operations (ADCO),ABU DHABI,Utilities,,,,,,
1091,,341,77_CV,_CV,Abu Dhabi Systems & Information Center,NA,Consulting,,,,,,
1092,,342,78_CV,_CV,Abu Dhabi Urban Planning Council,Abu Dhabi,Government,,,,,,
1093,,343,79_CV,_CV,ABVAKABO FNV,ZH,Other,,,,,,
1094,,344,80_CV,_CV,AC-Laboratorium Spiez,,Government,,,,,,
1095,,345,81_CV,_CV,AC3 Pty Ltd,NSW,Government,,,,,,
1096,,346,82_CV,_CV,Academia Sinica Computing Center,Taiwan,Education,,,,,,
1097,,347,83_CV,_CV,Academy of Korean studies,,,,,,,,
1098,,348,84_CV,_CV,Academy of Motion Picture Arts and Sciences,CA,Other,,,,,,
1099,,349,85_CV,_CV,Acadian Asset Management,MA,Banking & Insurance,,,,,,
1100,,350,86_CV,_CV,ACANTHO S.p.A.,BOLOGNA,Communications,,,,,,
1101,,351,87_CV,_CV,"Accelera Solutions, Inc.",VA,Technology,,,,,,
100,0.0027097291,352,88_CV,_CV,Accent Automatisering B.V.,FR,Wholesale & Retail,b'352',b'88_cv',b'_cv',b'accent automatisering b.v.',b'fr',b'wholesale & retail'
100,0.0027097291,353,89_CV,_CV,Accent Group,West Yorkshire,Recreation,b'352',b'88_cv',b'_cv',b'accent automatisering b.v.',b'fr',b'wholesale & retail'
1,0.4274371564388275,354,90_CV,_CV,Accenture - HQ,IL,Technology,b'354',b'90_cv',b'_cv',b'accenture cloud platform (acp)',b'il',b'technology'
1,0.6194522082805634,355,91_CV,_CV,Accenture Cloud Platform (ACP),IL,Technology,b'354',b'90_cv',b'_cv',b'accenture cloud platform (acp)',b'il',b'technology'
1102,,356,92_CV,_CV,Accenture Federal Services,VA,Consulting,,,,,,
1103,,357,93_CV,_CV,Accenture S.A.S.,,Other,,,,,,
1,0.45436030626296997,358,94_CV,_CV,Accenture SPA,MILANO,Technology,b'354',b'90_cv',b'_cv',b'accenture cloud platform (acp)',b'il',b'technology'
1104,,359,95_CV,_CV,Acceo Solutions Inc.,Quebec,Technology,,,,,,
1105,,360,96_CV,_CV,Access Copyright,Ontario,Consulting,,,,,,
1106,,361,97_CV,_CV,Access Financial Services Ltd,Jamaica,Banking & Insurance,,,,,,
1107,,362,98_CV,_CV,"Access UK Ltd, T/a StratoGen",,Technology,,,,,,
1108,,363,99_CV,_CV,ACCIAI VENDER SPA,Italy,Wholesale & Retail,,,,,,
1109,,364,100_CV,_CV,ACCIAIERIE VALBRUNA SPA,VICENZA,Manufacturing,,,,,,
1110,,365,101_CV,_CV,AccorHotels,,Other,,,,,,
1111,,366,102_CV,_CV,Accutech Systems Corp.,IN,Technology,,,,,,
1112,,367,103_CV,_CV,ACE Advanced Composite Engineering GmbH,,Manufacturing,,,,,,
1113,,368,104_CV,_CV,ACE Fianzas Monterrey S.A.,Mexico DF,Banking & Insurance,,,,,,
2,0.94627297,369,105_CV,_CV,Ace Hardware Corporation,IL,Wholesale & Retail,b'7',b'8 lw',b'lw',b'ace hardware corporation',b'illinois',b'services'
1114,,370,106_CV,_CV,Acens MSP,Madrid,Technology,,,,,,
1115,,371,107_CV,_CV,"Acens Technologies, S.L.",Madrid,Technology,,,,,,
1116,,372,108_CV,_CV,Acer,Taiwan,Wholesale & Retail,,,,,,
1117,,373,109_CV,_CV,Acer Asia Pacific Sdn Bhd,,Technology,,,,,,
1118,,374,110_CV,_CV,Acer Computer (Shanghai) Ltd.,SH,Wholesale & Retail,,,,,,
1119,,375,111_CV,_CV,Acer Europe,TICINO,Technology,,,,,,
1120,,376,112_CV,_CV,Acerta,NA,Consulting,,,,,,
1121,,377,113_CV,_CV,ACGT Sdn Bhd,,Agriculture,,,,,,
1122,,378,114_CV,_CV,ACH Food Companies,TN,Manufacturing,,,,,,
1123,,379,115_CV,_CV,Achaogen,CA,Healthcare,,,,,,
1124,,380,116_CV,_CV,Achieva Credit Union,FL,Banking & Insurance,,,,,,
1125,,381,117_CV,_CV,"ACI Worldwide, Inc.",GA,Other,,,,,,
1126,,382,118_CV,_CV,Acino Holding AG,Basel-Stadt,Other,,,,,,
1127,,383,119_CV,_CV,Acist Medical Systems Inc,MN,Healthcare,,,,,,
1128,,384,120_CV,_CV,Acklands - Grainger lnc.,Ontario,Wholesale & Retail,,,,,,
1129,,385,121_CV,_CV,Aclara Technologies,MO,Technology,,,,,,
1130,,386,122_CV,_CV,Acmepoint Energy Services Co Ltd,Taiwan,Construction,,,,,,
1131,,387,123_CV,_CV,Aco Polymer Products,OH,Construction,,,,,,
1132,,388,124_CV,_CV,Aco Severin Ahlmann Gmbh & Co. Kg,,Construction,,,,,,
101,0.011430521,389,125_CV,_CV,ACO Technologies plc,Bedfordshire,Construction,b'389',b'125_cv',b'_cv',b'aco technologies plc',b'bedfordshire',b'construction'
101,0.011430521,390,126_CV,_CV,ACO Technology Centre,KARNATAKA,,b'389',b'125_cv',b'_cv',b'aco technologies plc',b'bedfordshire',b'construction'
1133,,391,127_CV,_CV,Acord Corp,NY,Technology,,,,,,
1134,,392,128_CV,_CV,ACP IT Solutions GmbH - Austria,NA,Wholesale & Retail,,,,,,
1135,,393,129_CV,_CV,Acqualatina,xxx,Utilities,,,,,,
1136,,394,130_CV,_CV,ACST,,Healthcare,,,,,,
1137,,395,131_CV,_CV,ACT Expert Services GmbH,,Technology,,,,,,
1138,,396,132_CV,_CV,"Act-On Software, Inc.",OR,Consulting,,,,,,
1139,,397,133_CV,_CV,Actavis Pharma Company,Ontario,Healthcare,,,,,,
1140,,398,134_CV,_CV,ACTEWAGL,ACT,Utilities,,,,,,
1141,,399,135_CV,_CV,Action Data Communications Ltd,British Columbia,Construction,,,,,,
1142,,400,136_CV,_CV,ACTION LOGEMENT UESL CREDIT LOGEMENT,,Banking & Insurance,,,,,,
1143,,401,137_CV,_CV,Action Press GmbH & co KG,,Media,,,,,,
1144,,402,138_CV,_CV,Actiris,NA,Government,,,,,,
1145,,403,139_CV,_CV,Activation Laboratories Ltd,Ontario,Healthcare,,,,,,
1146,,404,140_CV,_CV,Activite,ZH,Healthcare,,,,,,
1147,,405,141_CV,_CV,ACTV S.p.A.,,Transportation,,,,,,
1148,,406,142_CV,_CV,Actvest Pty Ltd,Gauteng,Other,,,,,,
102,0.5379608,407,143_CV,_CV,Acuity,WI,Banking & Insurance,b'407',b'143_cv',b'_cv',b'acuity',b'wi',b'banking & insurance'
102,0.5379608,408,144_CV,_CV,"Acuity Brands, Inc.",GA,Manufacturing,b'407',b'143_cv',b'_cv',b'acuity',b'wi',b'banking & insurance'
1149,,409,145_CV,_CV,ACWL Agrar-Computer EDV Einsatz in der Landwirtschaft Westfalen-Lippe GmbH,,Wholesale & Retail,,,,,,
1150,,410,146_CV,_CV,Acxiom Corporation,AR,Technology,,,,,,
103,0.027202195,411,147_CV,_CV,"Acxiom Global Information Service (China) Co., Ltd.",Shanghai,Technology,b'411',b'147_cv',b'_cv',"b'acxiom global information service (china) co., ltd.'",b'shanghai',b'technology'
103,0.027202195,412,148_CV,_CV,"Acxiom Information Service (Shanghai) Co., Ltd.",,Other,b'411',b'147_cv',b'_cv',"b'acxiom global information service (china) co., ltd.'",b'shanghai',b'technology'
1151,,413,149_CV,_CV,Ada County,ID,Government,,,,,,
1152,,414,150_CV,_CV,ADA Möbelwerke Holding AG,NA,Other,,,,,,
1153,,415,151_CV,_CV,ADAC Nordrhein e.V.,,Other,,,,,,
1154,,416,152_CV,_CV,Adam phones ltd,NA,Wholesale & Retail,,,,,,
1155,,417,153_CV,_CV,ADAM-OGIC informatica,Barcelona,Technology,,,,,,
104,0.9795035,418,154_CV,_CV,Adama,NA,Chemicals,b'418',b'154_cv',b'_cv',b'adama',b'na',b'chemicals'
104,0.9795035,419,155_CV,_CV,ADAMA India Private Limited,Telangana,Chemicals,b'418',b'154_cv',b'_cv',b'adama',b'na',b'chemicals'
1156,,420,156_CV,_CV,Adams 12 Five Star Schools,CO,Education,,,,,,
105,0.22254388,421,157_CV,_CV,Adams County Communications Center,CO,Government,b'421',b'157_cv',b'_cv',b'adams county communications center',b'co',b'government'
105,0.22254388,422,158_CV,_CV,Adams County Offices,CO,Government,b'421',b'157_cv',b'_cv',b'adams county communications center',b'co',b'government'
106,2.4861956e-05,423,159_CV,_CV,Adani Australia,QLD,Banking & Insurance,b'423',b'159_cv',b'_cv',b'adani australia',b'qld',b'banking & insurance'
106,2.4861956e-05,424,160_CV,_CV,Adani Enterprises Ltd,GUJARAT,Wholesale & Retail,b'423',b'159_cv',b'_cv',b'adani australia',b'qld',b'banking & insurance'
1157,,425,161_CV,_CV,Adasky,Israel,Technology,,,,,,
1158,,426,162_CV,_CV,ADB SAFEGATE,STEIERMARK,Technology,,,,,,
1159,,427,163_CV,_CV,Adcubum Solutions AG,NA,Technology,,,,,,
1160,,428,164_CV,_CV,Addleshaw Goddard,NA,Legal,,,,,,
1161,,429,165_CV,_CV,Adecco USA,NY,Consulting,,,,,,
1162,,430,166_CV,_CV,Adecoagro Brasil Participações S/A.,SAO PAULO,Other,,,,,,
1163,,431,167_CV,_CV,Adelaide Brighton Cement,SA,Chemicals,,,,,,
1164,,432,168_CV,_CV,ADESTIS IT-Service GmbH (SPLA),Bayern,Technology,,,,,,
1165,,433,169_CV,_CV,ADETEL GROUPE,,Banking & Insurance,,,,,,
1166,,434,170_CV,_CV,adidas AG,Bayern,Manufacturing,,,,,,
1167,,435,171_CV,_CV,ADIF Infraestructuras,Madrid,Construction,,,,,,
1168,,436,172_CV,_CV,Aditya Birla - Hitech Carbon,MAHARASHTRA,Chemicals,,,,,,
1169,,437,173_CV,_CV,Aditya Birla Nuvo Ltd (Unit : Indian Rayon),GUJARAT,Manufacturing,,,,,,
1170,,438,174_CV,_CV,Adlink Technology Inc.,Taiwan,Manufacturing,,,,,,
1171,,439,175_CV,_CV,ADMENTIS,AIX-EN-PROVENCE,Technology,,,,,,
1172,,440,176_CV,_CV,Admin Court,NA,Government,,,,,,
1173,,441,177_CV,_CV,"Administradora Bienestar, S.A. de C.V. SFP",QE,Banking & Insurance,,,,,,
1174,,442,178_CV,_CV,Administration Communale de Kopstal,,Consulting,,,,,,
1175,,443,179_CV,_CV,Administration of Social Insurance Fund of Guangdong,Guangdong,Government,,,,,,
1176,,444,180_CV,_CV,Administrative Office of Liwan District People's Government of Guangzhou,Guangdong,Other,,,,,,
1177,,445,181_CV,_CV,Admiraal de Ruyter Ziekenhuis,ZE,Healthcare,,,,,,
1178,,446,182_CV,_CV,Adobe Systems Incorporated Primary,CA,Technology,,,,,,
1179,,447,183_CV,_CV,"ADP Automatic Data Processing, Inc.",NJ,Technology,,,,,,
1180,,448,184_CV,_CV,ADPO - Antwerp Distribution & Product Operation,OOST-VLAANDEREN,Transportation,,,,,,
1181,,449,185_CV,_CV,Adshel Street Furniture,NSW,Consulting,,,,,,
1182,,450,186_CV,_CV,ADV-Stelle Justiz bei dem Oberlandesgericht Naumburg - Dienststelle Magdeburg ?,,Government,,,,,,
1183,,451,187_CV,_CV,Advanced Energy Inc,CO,Technology,,,,,,
1184,,452,188_CV,_CV,Advanced Enzyme Technologies Ltd.,MAHARASHTRA,Chemicals,,,,,,
1185,,453,189_CV,_CV,"Advanced Medical Imaging Consultants, P.C.",CO,Healthcare,,,,,,
1186,,454,190_CV,_CV,Advanced Micro Devices,TX,Technology,,,,,,
1187,,455,191_CV,_CV,"Advanced Micro Devices (China) Co., Ltd",Jiangsu,Healthcare,,,,,,
1188,,456,192_CV,_CV,Advanced Travel Partners UK Ltd,ENG,Recreation,,,,,,
1189,,457,193_CV,_CV,ADVANCED VISION TECHNOLOGY (A.V.T.) LTD.,NA,Manufacturing,,,,,,
1190,,458,194_CV,_CV,"ADVANCED WIRELESS NETWORK CO.,LTD",,Communications,,,,,,
1191,,459,195_CV,_CV,Advanta Limited,Telangana,Manufacturing,,,,,,
1192,,460,196_CV,_CV,Advantage Resourcing,MA,Consulting,,,,,,
1193,,461,197_CV,_CV,Advantech Technologies LTD,,Technology,,,,,,
1194,,462,198_CV,_CV,Advara Ltd,WA,Government,,,,,,
1195,,463,199_CV,_CV,Advent International Plc,MA,Other,,,,,,
1196,,464,200_CV,_CV,"Adventist Health System/Sunbelt, Inc.",FL,Healthcare,,,,,,
1197,,465,201_CV,_CV,ADVENTIST HOSPITAL & CLINIC SERVICES (M),Penang,Healthcare,,,,,,
1198,,466,202_CV,_CV,Adventist Risk Management Inc,MD,Banking & Insurance,,,,,,
1199,,467,203_CV,_CV,AdvoCare,TX,Wholesale & Retail,,,,,,
1200,,468,204_CV,_CV,AEA Federal Credit Union,AZ,Banking & Insurance,,,,,,
1201,,469,205_CV,_CV,"AECI - Associated Electric Cooperative, Inc",MO,Utilities,,,,,,
107,0.827495276927948,470,206_CV,_CV,AECOM,NA,Construction,b'470',b'206_cv',b'_cv',b'aecom',b'na',b'construction'
107,0.7156875729560852,471,207_CV,_CV,AECOM,CO,Construction,b'470',b'206_cv',b'_cv',b'aecom',b'na',b'construction'
107,0.5545721054077148,472,208_CV,_CV,AECOM,VA,Technology,b'470',b'206_cv',b'_cv',b'aecom',b'na',b'construction'
1202,,473,209_CV,_CV,Aedas Limited,,Construction,,,,,,
1203,,474,210_CV,_CV,AEG Europe,,Consulting,,,,,,
1204,,475,211_CV,_CV,Aegis Customer Support Services Private Limited,KARNATAKA,Other,,,,,,
1205,,476,212_CV,_CV,Aegis Media,,Other,,,,,,
1206,,477,213_CV,_CV,AEGON ADMINISTRACION Y SERVICIOS AIE,MD,Consulting,,,,,,
1207,,478,214_CV,_CV,"AEGON-INDUSTRIAL Fund Management Co., Ltd.",Shanghai,Banking & Insurance,,,,,,
1208,,479,215_CV,_CV,AEK Energie AG,SOLOTHURN,Utilities,,,,,,
1209,,480,216_CV,_CV,AEM Corp,VA,Consulting,,,,,,
1210,,481,217_CV,_CV,AEON Credit Service (M) Berhad,NA,Banking & Insurance,,,,,,
1211,,482,218_CV,_CV,Aeon Thana Sinsap (Thailand) PCL,,Banking & Insurance,,,,,,
1212,,483,219_CV,_CV,Aera Energy LLC,CA,Chemicals,,,,,,
1213,,484,220_CV,_CV,AerCap Holdings N.V.,,Banking & Insurance,,,,,,
1214,,485,221_CV,_CV,Aerdata BV,Amstelveen,Technology,,,,,,
1215,,486,222_CV,_CV,Aeroflex Colorado Springs,CO,Technology,,,,,,
1216,,487,223_CV,_CV,"AeroInfo Systems, Inc.",British Columbia,Technology,,,,,,
1217,,488,224_CV,_CV,Aeronamic BV,OV,Transportation,,,,,,
1218,,489,225_CV,_CV,AEROPORT BALE MULHOUSE,NA,Transportation,,,,,,
1219,,490,226_CV,_CV,Aéroport Nantes Atlantique,,Transportation,,,,,,
1220,,491,227_CV,_CV,Aeroporto di Venezia S.p.A.,VENEZIA,Transportation,,,,,,
1221,,492,228_CV,_CV,AEROPORTO GUGLIELMO MARCONI DI BOLOGNA SPA,BOLOGNA,Transportation,,,,,,
1222,,493,229_CV,_CV,Aeroporto militare Mario de Bernardi,,Government,,,,,,
1223,,494,230_CV,_CV,AEROPORTO VALERIO CATULLO DI VERONA VILLAFRANCA SPA,VERONA,Transportation,,,,,,
1224,,495,231_CV,_CV,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",Mexico DF,Transportation,,,,,,
1225,,496,232_CV,_CV,Aeroscout-Stanley healthcare,,Healthcare,,,,,,
1226,,497,233_CV,_CV,"Aerospace Science&Industry Financial Leasing Co.,Ltd",hubei,Utilities,,,,,,
